Date,Open,High,Low,Close,return,log_return
2015-01-06,2968.4619678169734,3019.3512914821376,2947.260315947638,3002.38818359375,0.0,0.0
2015-01-07,3006.635587782693,3125.368408203125,3006.635587782693,3125.368408203125,0.0409608008988938,0.040144133687442324
2015-01-08,3159.2950102990435,3265.3122120710777,3159.2950102990435,3184.744140625,0.018997994689532303,0.018819786318663403
2015-01-09,3214.423047023268,3265.3123783003566,3176.258281556935,3180.496826171875,-0.0013336438550732282,-0.00133453394950659
2015-01-12,3180.4967266898184,3231.386056375151,3099.9286536622826,3112.644287109375,-0.02133394333368004,-0.021564801213391736
2015-01-13,3112.64416405739,3176.258056640625,3112.64416405739,3176.258056640625,0.020437211471512638,0.02023117415441751
2015-01-14,3176.257730653761,3214.4224895006414,3087.203649356245,3125.368408203125,-0.016021887242790193,-0.016151625310182636
2015-01-15,3133.854736328125,3159.2949340748078,3125.368715769055,3133.854736328125,0.002715304891009333,0.0027116251103296908
2015-01-16,3112.644287109375,3150.817983347615,3099.9286536622826,3112.644287109375,-0.006768166045756753,-0.006791173954564675
2015-01-19,3138.093247863115,3146.57033636842,3078.72683243047,3095.68994140625,-0.005446926837525024,-0.0054618154328500805
2015-01-20,3095.690103393204,3121.130302205488,3036.314752888478,3091.442626953125,-0.0013720089975146582,-0.001372951063640018
2015-01-21,3091.442439292066,3116.8915685251395,3053.277677407552,3078.726806640625,-0.004113231861926063,-0.00412171446871057
2015-01-22,3108.405693546606,3235.624549768378,3095.690060300288,3227.1474609375,0.0482084522656381,0.04708247095353083
2015-01-23,3244.110343968053,3261.073452410473,3222.90869140625,3222.90869140625,-0.0013134725272264502,-0.0013143358883499075
2015-01-26,3214.423047023268,3222.9090682190827,3108.4058398541497,3180.496826171875,-0.013159499475571382,-0.013246852886588462
2015-01-27,3184.744146778971,3210.1843451886066,3146.5704512162715,3205.94580078125,0.00800157208143044,0.007969729252554318
2015-01-28,3197.4595627601743,3227.1472355256324,3180.496454317754,3222.90869140625,0.0052910721762252965,0.005277123634034162
2015-01-29,3222.90869140625,3235.624323764398,3205.9455829638296,3222.90869140625,0.0,0.0
2015-01-30,3248.349200719531,3328.9262065672533,3235.624635171838,3320.440185546875,0.030261947662584613,0.029813088027187722
2015-02-02,3307.715206068925,3375.5674200250487,3294.999574078227,3367.09033203125,0.014049386189045818,0.013951608311421691
2015-02-03,3384.053822153842,3562.1620097841787,3384.053822153842,3494.3095703125,0.03778313788347431,0.03708683987526928
2015-02-04,3553.67581807283,3600.3266009589183,3307.715420644831,3350.12744140625,-0.04126197922794678,-0.0421374210102256
2015-02-05,3388.2920108273584,3460.382987204387,3341.641448450731,3384.053466796875,0.010126786513048054,0.010075854175823906
2015-02-06,3396.7693249532667,3413.732434168848,3371.329127112544,3388.292236328125,0.0012525716785622017,0.0012517878651107425
2015-02-09,3388.2921847112075,3396.7692732072105,3333.164531444516,3354.365966796875,-0.010012793219989704,-0.010063258381431
2015-02-10,3350.12762403358,3367.0907340109484,3307.7156009601317,3324.6787109375,-0.008850333014713873,-0.00888972983418303
2015-02-11,3350.127647263509,3388.2924119858,3341.641844085957,3358.604736328125,0.010204301931195772,0.010152589537299066
2015-02-12,3367.0907976651547,3384.053907963208,3333.164794921875,3333.164794921875,-0.007574556520772023,-0.007603389162607377
2015-02-13,3341.641884087968,3367.0907976651547,3320.4402292068685,3333.164794921875,0.0,0.0
2015-02-16,3350.1273824548325,3358.604470849382,3265.312056536872,3278.03662109375,-0.016539288400055578,-0.016677589485320027
2015-02-17,3278.036827088368,3311.963046728627,3273.7982826247394,3286.513916015625,0.002586089144741301,0.0025827509701818138
