Date,Open,High,Low,Close,Volume,return_feat,return_target,log_return,high_return
2015-01-07,54.99253071479077,56.23030471801758,54.63888099958312,56.23030471801758,12297900,0.025806265736769075,0.025806265736769075,0.025478904100963453,0.025806265736769075
2015-01-08,56.05347070576232,57.64489416428554,56.05347070576232,57.29124450683594,28755700,0.01886775812684522,0.01886775812684522,0.01869196969219105,0.025157065275776307
2015-01-09,57.46807045892838,57.99854495547233,57.11442079456575,57.821720123291016,14401000,0.009259278987939986,0.009259278987939986,0.009216674652607476,0.012345698801358752
2015-01-12,57.64490071738639,58.175375263865405,57.29125101973371,57.99855041503906,10887700,0.0030581983962254754,0.0030581983962254754,0.003053531619708237,0.006116302659628667
2015-01-13,57.46808022809174,57.82172995257231,57.29125536585146,57.64490509033203,6287700,-0.0060974855781107725,-0.0060974855781107725,-0.006116151157378606,-0.0030487048590252482
2015-01-14,57.64490463874793,57.99855436045805,56.760780334472656,56.760780334472656,9070700,-0.015337431026626094,-0.015337431026626094,-0.015456266070586231,0.006134961443198433
2015-01-15,56.93760519532771,57.64490463874793,56.23030575190749,56.760780334472656,8043000,0.0,0.0,0.0,0.015576323987538943
2015-01-16,56.2303079366684,56.937607407569885,56.2303079366684,56.58395767211914,11125900,-0.003115226064750303,-0.003115226064750303,-0.003120088482447076,0.003115303772345008
2015-01-19,56.760770020661525,57.64489416428554,56.760770020661525,57.29124450683594,7047800,0.012499776682557879,0.012499776682557879,0.012422299438096149,0.018749775304055093
2015-01-20,57.29125270488099,57.64490241293581,56.93760299682617,56.93760299682617,3202000,-0.006172697295265936,-0.006172697295265936,-0.006191827153726847,0.006172983483674733
2015-01-21,57.11442079456575,57.821720123291016,57.11442079456575,57.821720123291016,5858100,0.015527824845631918,0.015527824845631918,0.015408501806334277,0.015527824845631918
2015-01-22,57.82172995257231,57.82172995257231,57.29125536585146,57.64490509033203,5971600,-0.0030579345025012836,-0.0030579345025012836,-0.003062619537670344,1.6999288979104632e-07
2015-01-23,57.99855041503906,58.35220011269174,57.82172556621273,57.99855041503906,9843000,0.006134892999699694,0.006134892999699694,0.006116151157378549,0.01226986185945397
2015-01-26,58.175375263865405,58.35220011269174,57.82172556621273,57.99855041503906,4389300,0.0,0.0,0.0,0.006097560975609765
2015-01-27,58.352195739746094,58.88267024647106,58.1753709041711,58.352195739746094,12807900,0.0060974855781107725,0.0060974855781107725,0.006078971135835012,0.01524382635609359
2015-01-28,58.35219900292086,58.705848693847656,58.17537415745747,58.705848693847656,7175100,0.0060606623215838104,0.0060606623215838104,0.0060423703780172,0.0060606623215838104
2015-01-29,58.52902384838426,58.88267353931106,58.35219900292086,58.705848693847656,6226400,0.0,0.0,0.0,0.0030120481927711513
2015-01-30,58.70585712633635,58.70585712633635,57.11443328857422,57.11443328857422,7156700,-0.027108293989116915,-0.027108293989116915,-0.027482502054173064,1.4363966928215146e-07
2015-02-02,56.9376056413709,57.64490509033202,56.76078077913061,57.64490509033203,5589700,0.009287876482597154,0.009287876482597154,0.009245009382942244,0.009287876482596906
2015-02-03,57.82172123302113,58.52902057532109,57.64489639744614,58.352195739746094,6494100,0.012269785999399388,0.012269785999399388,0.012195122293213614,0.015337270199397731
2015-02-04,58.52901830790955,58.70584313663435,57.29124450683594,57.29124450683594,5995200,-0.018181856217408775,-0.018181856217408775,-0.018349177408150646,0.006060567085864984
2015-02-05,57.6448958176833,57.998545485276445,57.11442131629357,57.46807098388672,7322700,0.003086448524079146,0.003086448524079146,0.0030816952198742713,0.012345708048916843
2015-02-06,57.6448958176833,57.82172065147987,57.29124615009015,57.46807098388672,6818400,0.0,0.0,0.0,0.006153846153846224
2015-02-09,57.82171899301034,57.99854382173515,57.29124450683594,57.29124450683594,5593100,-0.003076951671135108,-0.003076951671135108,-0.003081695219874262,0.009230740283542246
2015-02-10,57.29125714302063,57.644906878471375,56.40713280439377,56.58395767211914,8625800,-0.012345461174829325,-0.012345461174829325,-0.012422299438096219,0.006173061428142626
2015-02-11,56.93759484938633,57.29124450683594,55.87664587703752,57.29124450683594,9664300,0.012499776682557879,0.012499776682557879,0.012422299438096149,0.012499776682557879
2015-02-12,57.46806942804343,58.88266806011834,56.93759494101533,58.52901840209961,18293200,0.021604939915661665,0.021604939915661665,0.021374861194021707,0.027777779431768436
2015-02-13,58.70584056191816,59.41313984579669,58.52901574094853,59.05949020385742,13608500,0.009063398229463266,0.009063398229463266,0.009022572132427884,0.01510569402724456
2015-02-16,59.059493948560245,59.23631878074156,57.821720123291016,57.821720123291016,8492300,-0.02095802175558844,-0.02095802175558844,-0.021180758673842157,0.002994075571492005
2015-02-17,57.998545485276445,58.3521951528696,57.46807098388672,57.46807098388672,5536900,-0.006116198872157807,-0.006116198872157807,-0.006134979432733133,0.009174321145193724
2015-02-18,57.46806617203455,58.35219026698893,57.29124135304368,58.17536544799805,5646100,0.012307607546278073,0.012307607546278073,0.012232484704750527,0.015384530365567755
2015-02-19,58.175375263865405,58.35220011269174,57.46807586856005,57.99855041503906,5214000,-0.0030393454617321874,-0.0030393454617321874,-0.0030439736523091786,0.003039682919598723
2015-02-20,57.82173277202405,57.99855764288651,56.93760841771176,57.11443328857422,4825600,-0.015243779717563279,-0.015243779717563279,-0.015361160540320846,1.2462117408010167e-07
2015-02-23,57.291259382959446,57.644909132236975,56.407135009765625,56.407135009765625,16358700,-0.012383879837079453,-0.012383879837079453,-0.012461199081626184,0.00928794725113518
2015-02-24,56.5839566492508,56.5839566492508,55.87665719113516,56.05348205566406,10906700,-0.006269649292422589,-0.006269649292422589,-0.006289386081959286,0.003134738884620954
2015-02-25,55.87666415236284,56.053489038920944,54.108415286781735,54.28524017333984,37876800,-0.031545620672918565,-0.031545620672918565,-0.03205390170805598,1.2458203531877285e-07
2015-02-26,54.81570596480293,55.34618053865586,54.10840653299902,54.99253082275391,23993500,0.013029152070721353,0.013029152070721353,0.012945002809745568,0.01954380899722099
2015-02-27,55.52300746207734,56.05348205566406,55.16935773301952,56.05348205566406,13044600,0.019292642419562293,0.019292642419562293,0.01910889889831038,0.019292642419562293
2015-03-02,56.23030692019297,56.23030692019297,55.34618259754843,56.05348205566406,8524500,0.0,0.0,0.0,0.0031545741324921464
2015-03-03,56.230302590590256,56.230302590590256,55.169353485107415,55.16935348510742,7913900,-0.015772946445657993,-0.015772946445657993,-0.015898663065472936,0.0031544968919254867
2015-03-05,55.16936556908392,55.52301534837292,54.81571578979492,54.81571578979492,12803300,-0.006410038780098484,-0.006410038780098484,-0.006430671296090961,0.006410476848545437
2015-03-06,54.992523772807054,56.23029761978342,54.81569893752472,55.87664794921875,10075600,0.019354525324311145,0.019354525324311145,0.019169608672661816,0.025806136244085186
2015-03-09,55.87664630223834,55.87664630223834,55.34617181202722,55.69982147216797,6660600,-0.0031645863440391575,-0.0031645863440391575,-0.003169604236569558,-2.9475290098846387e-08
2015-03-10,55.34618112261627,55.523005982432935,54.63888168334961,54.63888168334961,11086900,-0.01904745402727168,-0.01904745402727168,-0.019231193703275817,-0.003174435484023683
2015-03-11,54.46206601050592,55.16936556908392,54.28524112086142,54.81571578979492,14943500,0.0032364151863525435,0.0032364151863525435,0.0032311892671837506,0.009708908187554833
2015-03-12,54.81570322802112,55.87665232275701,54.63887837889847,55.52300262451172,7099900,0.012902993685772008,0.012902993685772008,0.012820459265306977,0.01935460511052204
2015-03-13,55.69982311393641,56.23029761978342,55.34617344337173,55.87664794921875,8380800,0.006369347981748155,0.006369347981748155,0.006349149407354797,0.012738774234797115
2015-03-16,55.87664630223834,56.40712079244947,55.34617181202722,55.69982147216797,12484600,-0.0031645863440391575,-0.0031645863440391575,-0.003169604236569558,0.009493641130957204
2015-03-17,55.876653872661706,56.93760299682617,55.876653872661706,56.93760299682617,13857300,0.02222236071755987,0.02222236071755987,0.021979042203335422,0.02222236071755987
2015-03-18,56.937607407569885,57.11443227529526,56.40713280439377,56.58395767211914,12557800,-0.006211103139110795,-0.006211103139110795,-0.006230472284369291,0.0031056677689600414
2015-03-19,57.29125536585146,57.82172995257231,57.11443050361118,57.64490509033203,13567000,0.018749968398475172,0.018749968398475172,0.01857635455303318,0.021874968301537952
2015-03-20,57.468069335560735,57.64489416428554,56.93759484938633,57.29124450683594,10828600,-0.00613515770286884,-0.00613515770286884,-0.006154055114937129,-1.8954054092589168e-07
2015-03-23,57.468083030299134,57.6449079011616,56.93760841771176,57.11443328857422,6057500,-0.003086182186889339,-0.003086182186889339,-0.003090954268005142,0.006173079278867224
2015-03-24,56.937607407569885,57.29125714302063,56.2303079366684,56.58395767211914,9088700,-0.009287943273022025,-0.009287943273022025,-0.009331345170091118,0.0030959574360652
2015-03-25,56.76078253984451,57.11443227529526,56.40713280439377,56.58395767211914,6519900,0.0,0.0,0.0,0.009375
2015-03-26,56.40712687012496,56.58395171924761,55.52300262451172,55.52300262451172,8044800,-0.01875010323164777,-0.01875010323164777,-0.018928115089751372,-1.0520422709019496e-07
2015-03-27,55.52300318693503,55.87665288876264,55.169353485107415,55.16935348510742,13234500,-0.006369416686556708,-0.006369416686556708,-0.006389787969215907,0.006369436945666868
2015-03-30,55.34617344337173,56.23029761978342,55.16934860808939,55.87664794921875,10485400,0.012820423286313429,0.012820423286313429,0.012738937376570713,0.01923067912989761
2015-03-31,56.40798204539278,56.58994327779727,56.04405958058379,56.22602081298828,5311400,0.006252573777994785,0.006252573777994785,0.006233107539161024,0.01276553542057082
2015-04-01,56.22602389643368,56.9538688659668,56.22602389643368,56.9538688659668,5617400,0.012945039368860722,0.012945039368860722,0.012861968482591536,0.012945039368860722
2015-04-02,56.95386488118749,57.68170979979691,56.77190365153513,57.13582611083984,14523200,0.003194817990350251,0.003194817990350251,0.003189725403064684,0.012779481856500229
2015-04-03,57.31777954101563,57.681701950799855,56.9538571312314,57.317779541015625,5153400,0.0031845768681599243,0.0031845768681599243,0.003179516843091817,0.0095540027530372
2015-04-07,57.49974857014456,57.86367102944927,57.13582611083984,57.13582611083984,6573200,-0.0031744675322878755,-0.0031744675322878755,-0.003179516843091778,0.009523946894052584
2015-04-08,57.13581833612351,57.681701950799855,57.13581833612351,57.317779541015625,15019000,0.0031845768681599243,0.0031845768681599243,0.003179516843091817,0.0095540027530372
2015-04-09,57.3177876839271,57.3177876839271,56.771903991699226,56.77190399169922,7565000,-0.009523668810753337,-0.009523668810753337,-0.009569308950094401,1.4206606642788001e-07
2015-04-10,56.95386539471495,57.13582662600796,56.22602046954287,56.589942932128906,7198900,-0.003205125190039734,-0.003205125190039734,-0.003210272605464884,0.006410259454429309
2015-04-16,56.771904510201765,57.13582697501074,56.22602081298828,56.22602081298828,20116100,-0.006430862098184029,-0.006430862098184029,-0.006451629173188443,0.009646308418026434
2015-04-17,56.40797837988123,56.40797837988123,56.0440559387207,56.0440559387207,13284200,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.0032361807622515405
2015-04-20,56.0440559387207,56.58993960046149,55.86209471814044,56.0440559387207,8930400,0.0,0.0,0.0,0.00974025974025978
2015-04-21,56.40798170083589,56.95386539471495,56.40798170083589,56.589942932128906,8313300,0.00974031918755279,0.00974031918755279,0.00969318807950433,0.01623382606335714
2015-04-22,56.95387712294056,56.95387712294056,56.22603204788701,56.40799331665039,7302600,-0.0032152288207241476,-0.0032152288207241476,-0.0032204087750479214,0.006431075416494747
2015-04-23,56.4079933166504,56.95387712294056,56.22603204788701,56.40799331665039,10830300,0.0,0.0,0.0,0.009677419354838807
2015-04-24,56.589954585413786,56.77191585417717,56.22603204788701,56.40799331665039,6161800,0.0,0.0,0.0,0.006451612903225913
2015-04-27,56.771904510201765,56.771904510201765,56.22602081298828,56.22602081298828,3542900,-0.0032260056237170755,-0.0032260056237170755,-0.0032312203981405543,0.00645141179741197
2015-04-28,56.22602884000598,56.40799009838788,55.86210632324219,55.86210632324219,7880500,-0.006472350070023612,-0.006472350070023612,-0.006493386547162016,0.003236389180106462
2015-04-29,55.8620912140491,56.04405242321538,55.49816879571653,55.68013000488281,4585800,-0.0032575985822371556,-0.0032575985822371556,-0.0032629161078817593,0.0032570576361796574
2015-04-30,55.68013349756018,56.40797837988123,55.68013349756018,56.0440559387207,3520400,0.006536010849938326,0.006536010849938326,0.0065147437487279095,0.01307195897234055
2015-05-04,56.0440559387207,56.0440559387207,56.0440559387207,56.0440559387207,0,0.0,0.0,0.0,0.0
2015-05-06,56.4079933166504,56.589954585413786,56.044070779123615,56.40799331665039,7563500,0.00649377301185377,0.00649377301185377,0.0064727793044564216,0.009740527118343738
2015-05-07,56.40798204539278,56.58994327779727,56.04405958058379,56.22602081298828,5029000,-0.0032260056237170755,-0.0032260056237170755,-0.0032312203981405543,0.003225605990368913
2015-05-08,56.226017159300966,56.95386204162201,54.95228861523913,56.0440559387207,11173300,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.012944917995434532
2015-05-11,56.58994327779727,56.953865742606254,56.04405958058379,56.22602081298828,6842100,0.0032468184398813118,0.0032468184398813118,0.003241558906315922,0.016233832270818316
2015-05-12,56.226017159300966,56.58993960046149,55.86209471814044,56.0440559387207,8383900,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.0064724265066459135
2015-05-13,55.86210632324219,56.40799009838788,55.86210632324219,55.86210632324219,8026300,-0.0032465461756990195,-0.0032465461756990195,-0.0032518276408460708,0.006493715588056376
2015-05-14,56.044070779123615,56.589954585413786,55.86210951036023,56.40799331665039,4909400,0.009772044581517677,0.009772044581517677,0.009724606945302616,0.013029373757587205
2015-05-15,56.22602081298828,56.40798204539278,55.862098348179295,56.22602081298828,9593100,-0.0032260056237170755,-0.0032260056237170755,-0.0032312203981405543,-1.9981667401825968e-07
2015-05-18,56.226017159300966,56.58993960046149,56.0440559387207,56.0440559387207,5281000,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.0064724265066459135
2015-05-19,56.04405958058379,56.58994327779727,56.04405958058379,56.22602081298828,4495000,0.0032468184398813118,0.0032468184398813118,0.003241558906315922,0.009740325355349815
2015-05-20,56.40797837988123,56.58993960046149,56.0440559387207,56.0440559387207,8744500,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.0064724265066459135
2015-05-21,56.044070779123615,56.589954585413786,55.86210951036023,56.40799331665039,6106300,0.00649377301185377,0.00649377301185377,0.0064727793044564216,0.009740527118343738
2015-05-22,56.40798513881696,57.13583010835008,56.22602389643368,56.9538688659668,13039700,0.009677272975340462,0.009677272975340462,0.009630748084450943,0.012903078959287244
2015-05-25,57.13583839170395,57.31779966046734,56.4079933166504,56.40799331665039,8001600,-0.009584520949771653,-0.009584520949771653,-0.009630748084450955,0.006389922260715978
2015-05-26,56.40798204539278,56.771904510201765,56.22602081298828,56.22602081298828,2766900,-0.0032260056237170755,-0.0032260056237170755,-0.0032312203981405543,0.00645141179741197
2015-05-27,56.04405923824985,56.589942932128906,56.04405923824985,56.589942932128906,3640100,0.006472485761549011,0.006472485761549011,0.006451629173188482,0.006472485761549011
2015-05-28,56.58994327779727,56.771904510201765,56.04405958058379,56.22602081298828,6350500,-0.006430862098184029,-0.006430862098184029,-0.006451629173188443,0.003215440211542424
2015-05-29,56.22603204788701,56.4079933166504,56.044070779123615,56.40799331665039,6136100,0.0032364464180626045,0.0032364464180626045,0.0032312203981404485,0.0032364464180627307
2015-06-02,56.22602884000598,56.40799009838788,55.86210632324219,55.86210632324219,4077100,-0.009677475856016126,-0.009677475856016126,-0.009724606945302545,-5.705330617427705e-08
2015-06-03,56.0440559387207,56.226017159300966,55.86209471814044,56.0440559387207,2104900,0.003257120568022925,0.003257120568022925,0.0032518276408461575,0.0065144488815554805
2015-06-04,56.04406758162408,56.04406758162408,55.68014506486029,55.86210632324219,12522500,-0.0032465461756990195,-0.0032465461756990195,-0.0032518276408460708,2.0774555265208853e-07
2015-06-05,55.862098348179295,56.22602081298828,55.862098348179295,56.22602081298828,9295900,0.00651451428702541,0.00651451428702541,0.006493386547161978,0.00651451428702541
2015-06-08,56.22602081298828,56.40798204539278,56.04405958058379,56.22602081298828,1547000,0.0,0.0,0.0,0.0032362459546926275
2015-06-09,56.04405958058379,56.58994327779727,56.04405958058379,56.22602081298828,3777300,0.0,0.0,0.0,0.006472491909385128
2015-06-10,56.22602081298828,56.58994327779727,56.04405958058379,56.22602081298828,2753800,0.0,0.0,0.0,0.006472491909385128
2015-06-11,56.40798170083589,56.589942932128906,56.22602046954287,56.589942932128906,2378600,0.006472485761549011,0.006472485761549011,0.006451629173188482,0.006472485761549011
2015-06-12,56.5899427609566,57.13582645318447,56.40798153021397,56.77190399169922,8127600,0.0032154310490920147,0.0032154310490920147,0.003210272605464866,0.009646299196842621
2015-06-15,56.771904510201765,56.771904510201765,56.22602081298828,56.22602081298828,2028500,-0.009615375570119203,-0.009615375570119203,-0.009661901778653365,9.13308360881257e-09
2015-06-16,56.0440559387207,56.40797837988123,56.0440559387207,56.0440559387207,5049800,-0.003236310726537205,-0.003236310726537205,-0.0032415589063159293,0.0032361807622515405
2015-06-17,56.044070779123615,56.4079933166504,56.044070779123615,56.40799331665039,5180000,0.00649377301185377,0.00649377301185377,0.0064727793044564216,0.006493773011853897
2015-06-18,56.4079933166504,56.589954585413786,56.044070779123615,56.40799331665039,7681400,0.0,0.0,0.0,0.0032258064516130194
2015-06-19,56.226017159300966,56.40797837988123,55.68013349756018,56.0440559387207,7925800,-0.006451875993650376,-0.006451875993650376,-0.006472779304456475,-2.647988039235616e-07
2015-06-22,55.86209471814044,56.40797837988123,55.86209471814044,56.0440559387207,5343500,0.0,0.0,0.0,0.00649350649350652
2015-06-23,56.22602884000598,56.40799009838788,55.86210632324219,55.86210632324219,5533100,-0.0032465461756990195,-0.0032465461756990195,-0.0032518276408460708,0.006493715588056376
2015-06-24,56.0440559387207,56.40797837988123,55.86209471814044,56.0440559387207,8465800,0.003257120568022925,0.003257120568022925,0.0032518276408461575,0.009771777195088035
2015-06-25,56.22603204788701,56.4079933166504,55.86210951036023,56.40799331665039,5911400,0.00649377301185377,0.00649377301185377,0.0064727793044564216,0.006493773011853897
2015-06-26,56.4079933166504,56.77191585417717,56.22603204788701,56.40799331665039,4804600,0.0,0.0,0.0,0.006451612903225913
2015-06-29,56.044070779123615,56.77191585417717,55.86210951036023,56.40799331665039,7790100,0.0,0.0,0.0,0.006451612903225913
2015-06-30,56.5899427609566,56.771903991699226,56.226020299471344,56.77190399169922,6389900,0.006451402605407162,0.006451402605407162,0.006430681380512948,0.006451402605407288
2015-07-02,56.77190416342192,56.95386539471495,56.40798170083589,56.589942932128906,4238500,-0.003205125190039734,-0.003205125190039734,-0.003210272605464884,0.0032051312396064614
2015-07-03,56.77190416342192,56.77190416342192,56.22602046954287,56.589942932128906,2632200,0.0,0.0,0.0,0.0032154340836012354
2015-07-06,56.589954585413786,56.589954585413786,56.22603204788701,56.40799331665039,2218800,-0.0032152288207241476,-0.0032152288207241476,-0.0032204087750479214,2.0592501556793476e-07
2015-07-07,56.40798424774745,58.04563540332722,56.22602300823859,57.86367416381836,15151000,0.025806286690547527,0.025806286690547527,0.025478924527606354,0.02903209262353659
