Date,Open,High,Low,Close,return,log_return
2015-01-06,147.78571330325704,147.78571330325704,132.02190388424296,139.90380859375,0.05185185865016756,0.05055228562601868
2015-01-07,147.78570556640625,147.78570556640625,147.78570556640625,147.78570556640625,0.0563379728677977,0.05480818414317551
2015-01-08,142.85952758789062,142.85952758789062,142.85952758789062,142.85952758789062,-0.03333325073379366,-0.03390146622788535
2015-01-09,133.9923819405692,137.93333435058594,133.9923819405692,137.93333435058594,-0.03448277703616215,-0.03509133888443817
2015-01-12,136.94809149303575,136.94809149303575,134.9776153564453,134.9776153564453,-0.021428605406058388,-0.02166153150269952
2015-01-13,134.9776200430734,137.93333435058594,133.00714383806502,137.93333435058594,0.0218978457008241,0.021661531502699498
2015-01-14,137.93333435058594,137.93333435058594,137.93333435058594,137.93333435058594,0.0,0.0
2015-01-15,137.93333435058594,137.93333435058594,137.93333435058594,137.93333435058594,0.0,0.0
2015-01-16,132.0218963623047,141.87427668784983,132.0218963623047,132.0218963623047,-0.042857210812116776,-0.04380269365612942
2015-01-19,132.0218963623047,132.0218963623047,132.0218963623047,132.0218963623047,0.0,0.0
2015-01-20,132.0218963623047,132.0218963623047,132.0218963623047,132.0218963623047,0.0,0.0
2015-01-21,133.0071373809156,137.93332765428283,133.0071373809156,136.94808959960938,0.037313456123867876,0.036634155630127646
2015-01-22,141.87428385416666,141.87428385416666,132.02190303096066,133.00714111328125,-0.02877695116339444,-0.029199126630868794
2015-01-23,134.9776153564453,134.9776153564453,134.9776153564453,134.9776153564453,0.01481480036839393,0.014706133154171094
2015-01-26,133.00714575726053,137.93333634086278,133.00714575726053,135.96286010742188,0.007299319582545255,0.007272808479866255
2015-01-27,133.99238116042056,133.99238116042056,130.0514287733494,131.0366668701172,-0.036231903575819076,-0.036904577187052874
2015-01-28,135.96285039728338,135.96285039728338,130.05142211914062,130.05142211914062,-0.007518847773754285,-0.007547256801363965
2015-01-29,130.0514287733494,132.021904966885,125.1252382895104,131.0366668701172,0.007575809129360968,0.007547256801363904
2015-01-30,131.03666400909424,132.0219020843506,126.1104736328125,126.1104736328125,-0.0375940059753466,-0.03831888613589538
2015-02-02,128.08094602642635,133.99237430456913,127.09570798006924,130.05142211914062,0.03124996975114631,0.030771629334531543
2015-02-03,134.9776143000676,134.9776143000676,128.08094787597656,128.08094787597656,-0.015151500929831457,-0.01526745769030967
