Date,Open,High,Low,Close,return,log_return,high_return
2015-01-06,3.0722005169239064,3.0722005169239064,3.032128373653409,3.05884313583374,-0.004347905716581197,-0.00435738534631119,-8.405133547122665e-08
2015-01-07,3.0454856189193107,3.152344662874878,3.0454856189193107,3.1256299018859863,0.02183399510417937,0.021599047183190688,0.03056761098527293
2015-01-08,3.1657023043903294,3.1657023043903294,3.058843251623934,3.1389875411987305,0.004273583159888578,0.004264477337152005,0.012820584574060937
2015-01-09,3.1657023043903294,3.1657023043903294,3.125630159602931,3.1389875411987305,0.0,0.0,0.00851063052687268
2015-01-12,3.152344662874878,3.165702043369324,3.0989151408970943,3.1256299018859863,-0.004255397365369302,-0.004264477337151994,0.008510547372351731
2015-01-13,3.152344662874878,3.152344662874878,3.1256299018859863,3.1256299018859863,0.0,0.0,0.008547000709448057
2015-01-14,3.138987282380432,3.152344662874878,3.1256299018859863,3.1256299018859863,0.0,0.0,0.008547000709448057
2015-01-15,3.1122727780071315,3.1657023043903294,3.1122727780071315,3.1389875411987305,0.004273583159888578,0.004264477337152005,0.012820584574060937
2015-01-16,3.1657018661499023,3.1657018661499023,3.138987106656532,3.1657018661499023,0.008510490914841315,0.008474480851669105,0.008510490914841315
2015-01-19,3.165702323770468,3.165702323770468,3.1389875604153232,3.1523449420928955,-0.004219261516641618,-0.004228187717345984,1.445557998795963e-07
2015-01-20,3.165702323770468,3.165702323770468,3.1523449420928955,3.1523449420928955,0.0,0.0,0.004237284282951626
2015-01-21,3.1657023043903294,3.1657023043903294,3.125630159602931,3.1389875411987305,-0.004237290378919267,-0.004246293134323248,0.0042372781351033605
2015-01-22,3.09891501213462,3.2992760296912147,3.09891501213462,3.245846509933472,0.03404249533718566,0.03347587324675262,0.05106375428023284
2015-01-23,3.339348535118913,3.406135442128273,3.285919009511425,3.325991153717041,0.02469144598744799,0.0243915389673275,0.04938278248963973
2015-01-26,3.3727421478561395,3.3727421478561395,3.285919009511425,3.325991153717041,0.0,0.0,0.01405625931591873
2015-01-27,3.372742167543356,3.406135462010411,3.339348554611206,3.339348554611206,0.0040160662722259965,0.004008023404675862,0.024096368447583803
2015-01-28,3.339348282790121,3.573102598892415,3.2992761416124474,3.4729220867156982,0.03999987719761823,0.039220595074061074,0.06999989382911982
2015-01-29,3.573102598892415,3.573102598892415,3.4061351847529093,3.4729220867156982,0.0,0.0,0.028846173244115737
2015-01-30,3.4729222352855627,3.4729222352855627,3.372742037288256,3.4395289421081543,-0.009615287580241529,-0.009661812934509859,4.2779498273032324e-08
2015-02-02,3.5063158469280533,3.5063158469280533,3.372742037288256,3.4395289421081543,0.0,0.0,0.01941745685063607
2015-02-03,3.4395289421081543,3.539709458570544,3.4395289421081543,3.4395289421081543,0.0,0.0,0.02912623157082292
2015-02-04,3.439529326763413,3.472922623675317,3.3393487990974653,3.3727424144744877,-0.01941734718845883,-0.019608340303347824,0.009708795049910193
