Date,Open,High,Low,Close,return,log_return,high_return
2015-01-06,1.8505233526229856,1.8505233526229856,1.8117057675697577,1.8505233526229856,0.0,0.0,0.0
2015-01-07,1.8505233526229856,1.8634624784405112,1.8375840192048087,1.8505233526229856,0.0,0.0,0.0069921440327598405
2015-01-08,1.8634625673294067,1.8764016937641408,1.81170585398981,1.8634625673294067,0.006992192067222876,0.006967860049188627,0.013984336433514582
2015-01-09,1.8505234721706496,1.8634625988240696,1.8117058846097247,1.837584137916565,-0.013887281594246927,-0.013984612043473538,1.6901151345797385e-08
2015-01-12,1.8117058846097247,1.837584137916565,1.8117058846097247,1.837584137916565,0.0,0.0,0.0
2015-01-13,1.8246449539600784,1.8634625403019351,1.8117058277130127,1.8117058277130127,-0.01408278928272249,-0.01418289269452128,0.01408283944740124
2015-01-14,1.8375840192048087,1.8893496569035844,1.8117057675697577,1.8505233526229856,0.021425953549519573,0.02119964468880631,0.04285675301303442
2015-01-15,1.8505233938742829,1.9152279512323065,1.811705807955745,1.8893496990203855,0.020981278805461336,0.02076420287873029,0.03496556718271439
2015-01-16,1.8893498113657683,2.018750422149385,1.8764017576616636,1.954045653343201,0.03424244561838382,0.03366922212036456,0.06848955658981123
2015-01-19,1.9540457506145987,1.9540457506145987,1.902289032936096,1.902289032936096,-0.026486904396810736,-0.02684400217696184,4.977949090335493e-08
2015-01-20,1.928167430761554,1.979932865928512,1.8764017879939243,1.9411065578460691,0.020405692425225243,0.02020028589130846,0.04081600201026043
2015-01-21,1.9540456849305845,1.966993738843996,1.9411065578460691,1.9411065578460691,0.0,0.0,0.01333630082969393
2015-01-22,1.9540456849305845,1.9540456849305845,1.9152280960763668,1.9411065578460691,0.0,0.0,0.006665850997316279
2015-01-23,1.9411067096546764,1.9411067096546764,1.9022891177646415,1.9281675815582275,-0.006665773311383374,-0.006688088800244721,7.820725071835529e-08
2015-01-26,1.9540456533432005,1.9540456533432005,1.9152280651164737,1.954045653343201,0.013421069845008122,0.01333180508589795,0.013421069845007893
2015-01-27,1.9540457543727827,1.966993808746338,1.915228164139079,1.966993808746338,0.006626332082356329,0.006604474448088167,0.006626332082356329
2015-01-28,1.966993738843996,1.966993738843996,1.9152280960763668,1.9411065578460691,-0.01316081971644232,-0.013248190733741472,-3.553765223053374e-08
2015-01-29,1.928167343322348,1.9411064698200948,1.9022888827261903,1.915228009223938,-0.01333185368805668,-0.013421520692782043,-4.534834727731424e-08
2015-01-30,1.9152280092239375,1.928167343322348,1.8764017029022044,1.915228009223938,0.0,0.0,0.006756028021777511
