Date,Open,High,Low,Close,Volume
2014-12-30,172.09177980326916,172.59085153619924,170.0962578111802,170.34617614746094,364854
2014-12-31,169.64731034353278,171.94211756039016,169.64731034353278,170.19650268554688,321022
2015-01-01,169.5979584080082,172.0917873020629,169.5979584080082,171.6181640625,263428
2015-01-02,171.66751104112458,175.7580536879528,171.66751104112458,174.2114715576172,393913
2015-01-05,174.58560658254285,178.4763863452556,172.7898708589903,176.20701599121094,682186
2015-01-06,174.28633731807756,174.41129649640936,165.03378662047226,165.83139038085938,1511991
2015-01-07,165.83135518642626,170.4456645290811,163.91141404760396,168.64991760253906,1494103
2015-01-08,170.84449711243718,171.3937009793028,167.4281051801808,170.39556884765625,523077
2015-01-09,172.66565184450147,177.978054358909,167.9016995800093,175.10935974121094,1604730
2015-01-12,176.53098624823105,176.53098624823105,171.84261448766782,173.5380859375,443074
2015-01-13,173.0891655422008,173.68774795420944,168.8497329243459,169.42286682128906,828934
2015-01-14,169.5979118370463,172.64019021828773,169.0988402194127,171.51785278320312,537820
2015-01-15,172.64023454279953,176.0820633771938,170.99414149878405,172.61553955078125,730642
2015-01-16,171.8426075928948,174.06183422466202,171.3936679974943,172.71502685546875,285048
2015-01-19,174.51075824938098,175.8328705119297,172.54068516276453,173.4385528564453,308160
2015-01-20,175.08466632358383,175.23430905413392,173.28893072296586,174.486083984375,299643
2015-01-21,174.16209069342966,175.08465341512962,171.59268170051703,172.31622314453125,680583
2015-01-22,172.3409207067505,176.3319644016136,172.3409207067505,175.7827606201172,480571
2015-01-23,176.2070248792979,177.37949470771395,173.3136349024167,173.8628387451172,481065
2015-01-27,174.23691717629285,175.28442762640276,172.69033507162538,174.4112548828125,395214
2015-01-28,175.08465868828335,177.5784871655358,174.03714820310537,176.63124084472656,366834
2015-01-29,176.33199393793248,176.9305649648605,173.4887358919822,175.50894165039062,458859
2015-01-30,175.33384190072087,177.2298533271576,173.7378809129463,175.3091583251953,400908
2015-02-02,175.5837298876997,178.20251751061514,174.11196338871972,174.58558654785156,360897
2015-02-03,175.63313269809993,180.27212627297212,175.63313269809993,179.19992065429688,761794
2015-02-04,182.5669253987904,186.40756157000325,180.671667648015,183.73939514160156,1203463
2015-02-05,184.063364487544,184.063364487544,176.58111389861944,177.52911376953125,395575
2015-02-06,179.54931734947252,180.12246257966368,173.48870128326064,175.05996704101562,567714
2015-02-09,175.5837294864233,178.45167046797903,174.46139193631024,177.7034454345703,529726
2015-02-10,177.57850382688673,179.19991320597526,175.18418576682666,177.05474853515625,359395
2015-02-11,177.0801889167169,177.42885294112352,171.91742906300053,172.39105224609375,463573
2015-02-12,172.59085838602476,175.08468727038806,169.27322373700298,172.98965454101562,934138
2015-02-13,168.8497279950111,171.51789454758608,168.8497279950111,169.54782104492188,759669
2015-02-16,168.4007736125085,172.04163481055815,168.4007736125085,169.8470916748047,609175
2015-02-18,170.09624246218453,171.44304985729738,165.606892089814,165.90618896484375,776343
2015-02-19,166.8040504249709,167.577712552369,164.9087928525952,166.40524291992188,594822
2015-02-20,166.95370810089258,167.50291190098545,164.88412404862174,165.2327880859375,434164
2015-02-23,166.6050479953708,166.6050479953708,161.66675764756883,162.140380859375,402702
2015-02-24,162.31469525451104,162.98809319739203,156.12987389176493,157.3015899658203,950844
2015-02-25,157.87551291010345,161.29265831034746,157.57622740504004,158.19949340820312,645534
2015-02-26,159.52156647735683,160.39475061707313,157.50136127645226,159.1975860595703,1072726
2015-02-27,159.37195199356847,162.6140058961906,159.34725700227946,162.06556701660156,531166
2015-03-02,164.11043267500682,164.5099936951262,158.57357209600812,159.77073669433594,779490
2015-03-03,159.77073714109287,162.51447245050775,158.04981730756242,160.0700225830078,588073
2015-03-04,160.61925585537887,162.96344199154825,159.22231619475886,159.79620361328125,798408
2015-03-05,159.621101838066,160.394775461492,158.29974286985478,159.52159118652344,401062
2015-03-09,159.3719298034741,159.52157252458287,156.75314222454378,157.6757049560547,1064095
2015-03-10,158.15007481307896,158.6483929306277,154.13434800203467,157.00228881835938,1482697
2015-03-11,157.25221583385812,158.19946214794473,154.38350991886333,154.80775451660156,1176273
2015-03-12,156.12987830665688,156.5788064756027,154.20918364502762,155.68093872070312,490470
2015-03-13,156.6281603677669,157.90015185530908,155.38162880390635,156.5533447265625,1298328
2015-03-16,156.55336938192727,156.65363354559764,155.28138911106888,155.68093872070312,1177591
2015-03-17,156.0797513782489,157.05243481825144,154.7329439929268,156.5788116455078,497743
2015-03-18,156.62817384891036,157.12724548105683,153.76023307789131,154.23385620117188,948096
2015-03-19,154.68280057584735,156.50398452302363,154.3835037249228,155.70562744140625,1099552
2015-03-20,155.1818632399861,156.07974238983206,153.83506734923242,155.20655822753906,1274863
2015-03-23,155.38168284796203,157.25224578377345,155.107080920886,156.90281677246094,405873
2015-03-24,158.6060851628195,160.13163508694944,157.43674751459898,159.67396545410156,610206
2015-03-25,160.18271770438056,160.79293990915372,156.90278353786772,157.46189880371094,778420
2015-03-26,157.64040452117703,158.30096553017177,153.16520087106468,154.48709106445312,1233943
2015-03-27,154.58929441546533,156.62284078234356,153.06374473312312,154.63963317871094,714396
2015-03-30,155.09727885125946,161.30169096782197,154.46189313858522,160.0301513671875,857329
2015-03-31,161.1994940209623,162.5221523340212,155.24985941633858,156.01263427734375,419650
2015-04-01,156.1148569028422,157.25901925844667,155.0721402573965,155.8349151611328,344937
2015-04-06,156.3688704092806,161.60684953254116,156.3688704092806,161.25062561035156,457932
2015-04-07,162.72505521118504,162.97983339240074,160.18273210012416,161.9119415283203,292236
2015-04-08,162.2170732531003,162.52217859118704,158.6571967218116,159.08969116210938,408547
2015-04-09,159.7761510522364,160.56410107988395,156.85167264492077,157.74183654785156,812635
2015-04-10,158.22468369955322,160.43672623845566,157.13162829974084,157.5130157470703,437158
2015-04-13,159.80133838963675,159.80133838963675,157.79295546969433,158.50462341308594,280228
2015-04-15,159.13999324966397,164.17431164073676,158.65716014798213,161.30169677734375,913632
2015-04-16,162.72506561210312,166.8951643452972,162.16596189929703,166.5389404296875,818044
2015-04-17,167.0988230887679,169.15831315175825,166.79371776055532,167.75938415527344,674547
2015-04-20,168.82725442574406,169.33603097342112,160.9203317126331,163.61521911621094,505261
2015-04-21,163.99658923027297,166.36119587013155,162.06447694531596,162.95387268066406,1431760
2015-04-22,164.70826764682138,164.70826764682138,157.6404022910178,158.70828247070312,1339759
2015-04-23,159.673937843304,160.3101034113462,156.11484184543303,156.52139282226562,611110
2015-04-24,156.87764866051248,161.53056908977126,156.62287045560797,160.5893096923828,477598
2015-04-27,161.19947881843234,161.65714834748147,156.64877345872716,157.33526611328125,281113
2015-04-28,157.69075094034915,159.3947851993815,154.89441776704587,156.47030639648438,363271
2015-04-29,156.57250828421743,157.46190406394786,154.76701681088232,155.70751953125,325461
2015-04-30,155.98746456977386,157.03018119353263,154.58930388014724,154.8944091796875,549829
2015-05-04,156.11483729659938,167.45424554297531,156.11483729659938,166.6151885986328,1046362
2015-05-05,168.16667743032292,174.4214404448414,167.09879730731853,173.86155700683594,1203090
2015-05-06,173.91270829223544,173.91270829223544,165.36963021270225,166.97145080566406,843012
2015-05-07,167.37799171942592,168.57326106988842,160.6915133260426,162.0644989013672,2112709
2015-05-08,163.2338349453703,164.8867738977672,159.75024081741907,160.5130157470703,619917
2015-05-11,161.02179687349746,163.15755742589934,160.43673815040435,162.31851196289062,328806
2015-05-12,162.47105801130218,162.72505637989985,156.44514079700807,157.4115753173828,395626
2015-05-13,158.65715896935973,161.4542598508391,157.00422029198631,158.52976989746094,517594
2015-05-14,158.9111779793649,161.14916391811678,157.4878420606931,160.818115234375,414526
2015-05-15,161.1994919825733,162.52215027890702,159.1148386492573,161.93710327148438,342493
2015-05-18,162.21705837815128,165.06448679776224,162.21705837815128,163.61521911621094,344152
2015-05-19,163.23384044002535,163.23384044002535,160.46268237935993,161.0980682373047,377983
2015-05-20,162.7250523454631,162.7250523454631,159.6739527401455,160.08128356933594,330252
2015-05-21,160.8692259456525,162.08967047305828,159.97907357333952,161.50462341308594,199966
2015-05-22,164.25060912415083,165.16594835583933,162.4962360877988,163.971435546875,377089
2015-05-25,165.21703654793836,168.0141259532528,163.23381728974448,167.45425415039062,439825
2015-05-26,167.3016969625673,167.96302613512012,163.51376594291767,164.0217742919922,191751
2015-05-27,163.86921247062236,169.0309204932264,163.15754452158683,168.44586181640625,357745
2015-05-28,170.40388875519415,171.44660527774474,165.26813626909095,166.84402465820312,833529
2015-05-29,161.91194422422944,168.80209377537798,159.31851412646375,167.78530883789062,857542
2015-06-01,167.81047015388327,167.81047015388327,164.072877974246,164.7845458984375,253521
2015-06-02,166.53891746138726,166.53891746138726,161.91192954709967,162.85243225097656,425128
2015-06-03,163.5900167787149,164.30168463147675,156.11483316971965,156.64877319335938,743374
2015-06-04,158.09807899642163,158.14841776835806,152.63127672510595,153.26666259765625,541548
2015-06-05,153.31775365991987,158.75862362557436,151.2071568322614,156.82652282714844,734283
2015-06-08,158.50463267426036,158.50463267426036,155.1995229456337,155.7838134765625,188691
2015-06-09,154.58932235341743,156.11487231146265,152.58017101020394,153.49549865722656,292744
2015-06-10,154.5381842771273,156.69911967758046,153.62284517545794,155.35206604003906,338101
2015-06-11,156.59765749696945,156.82649224830342,152.88522946052706,153.21627807617188,284661
2015-06-12,152.60610086386814,154.02943690864274,152.37726604518863,152.78382873535156,229669
2015-06-15,153.26664136556963,155.96228513909102,151.91958765418178,154.53819274902344,259378
2015-06-16,155.60609120431457,155.60609120431457,152.58016658173108,154.66558837890625,199990
2015-06-17,155.22466300918813,156.11482683021728,154.4107813194468,155.6312255859375,252261
2015-06-18,155.65718416140248,159.90278481358433,155.47868813345673,158.98745727539062,457054
2015-06-19,158.93711027328638,162.97981929976453,158.91116689654703,162.19110107421875,324447
2015-06-22,162.9798198453311,162.9798198453311,159.82650656134217,161.93710327148438,331552
2015-06-23,163.23380758846508,164.4542519269774,161.5045984163201,162.0896453857422,231910
2015-06-24,162.87762534914907,164.22544736832174,160.7166779789165,161.6571807861328,161211
2015-06-25,161.6571767318731,162.80133911637276,158.73346613185763,159.59768676757812,1542780
2015-06-26,159.6739613149147,160.4878432025739,157.94551999975826,159.2674102783203,160924
2015-06-29,156.75022834475868,158.0217796725359,155.80972567111985,157.0042266845703,182301
2015-06-30,156.72505569513018,158.35206272908155,156.4702891758321,157.46189880371094,224358
2015-07-01,157.25901159984355,161.14915643603365,157.25901159984355,159.52139282226562,289420
2015-07-02,160.1316150360072,160.31011105885676,157.38562086080518,157.818115234375,313999
2015-07-03,159.95387093992065,159.95387093992065,157.004217478554,157.33526611328125,306385
2015-07-06,156.1148496434517,157.1316228630095,154.8432982582084,156.87762451171875,195322
2015-07-07,157.1316335107621,157.18274045463298,154.639649150839,155.0721435546875,232462
2015-07-08,154.71593356511192,156.57253226342385,153.5977144638342,154.15682983398438,277269
2015-07-09,154.13163339118663,154.7670191892288,151.56336700669138,152.1224822998047,468909
2015-07-10,154.0294216117559,154.08052855387646,148.20716419918145,149.42759704589844,1116913
2015-07-13,149.631259492454,150.36809096475156,146.35132531375638,147.90203857421875,712138
2015-07-14,147.46955055488402,148.8684910479006,146.37649517341183,147.3429412841797,611719
2015-07-15,148.99506631330178,150.24144223426774,147.54579902414315,148.15602111816406,501613
2015-07-16,148.48710503693948,149.88526572901208,147.57176585867518,148.30860900878906,383386
2015-07-17,148.5374292952319,149.55497061870992,147.92720711566508,148.7410888671875,292759
2015-07-20,149.24985928701926,149.96152713600125,147.8257554137665,148.3596954345703,266323
2015-07-21,148.0294483446129,148.43601102735542,142.53747099165383,143.0714111328125,494082
2015-07-22,143.40169435721103,146.30024157095914,143.40169435721103,144.90206909179688,320607
2015-07-23,144.97834582787016,145.3338015577441,142.38491568242267,144.3170166015625,526791
2015-07-24,144.79982843940942,145.3848870687254,143.4016678576393,143.93560791015625,332161
2015-07-27,143.9104462247234,143.9104462247234,137.35057795393092,138.01113891601562,534694
2015-07-28,138.57101849355539,138.8250168280198,134.0447083488362,137.2742919921875,917220
2015-07-29,137.7571420116866,138.26590687541236,134.90970220451587,137.2231903076172,331336
2015-07-30,139.2315886363737,139.53669392801874,137.5534746152635,137.90969848632812,309624
2015-07-31,138.31626793641698,140.554254074366,137.85860993789245,138.8502197265625,433789
2015-08-03,138.8250287326425,141.11335338208164,136.46042193928028,139.05386352539062,653733
2015-08-04,139.05386540852868,139.33380714647257,134.88376705824732,135.7228240966797,1284562
2015-08-05,137.29947079507363,138.316243973953,136.33303637921415,137.32464599609375,1460842
2015-08-06,137.8082826274591,139.05389090485716,137.17211688997057,137.47723388671875,324937
2015-08-07,137.32463866918667,144.113329707349,137.32463866918667,143.55421447753906,844147
2015-08-10,144.41847208691905,144.59696813937927,139.33382534266542,139.89292907714844,413128
2015-08-11,141.342194909968,141.342194909968,137.2483785650076,137.5283203125,300583
2015-08-12,137.52830119050535,138.51991077577753,135.16369461324248,136.841796875,604129
2015-08-13,137.75712851726632,139.23157112772026,135.4688042006275,137.19801330566406,1522833
2015-08-14,138.77392309906278,139.07902839958828,136.4093162834162,137.5794219970703,382833
2015-08-17,136.79071764964036,137.29949423311373,133.12940711464185,134.32467651367188,809128
2015-08-18,134.85863054594836,135.51995986328765,132.26518840449302,132.64657592773438,454695
2015-08-19,132.2140680338479,133.63817225313875,130.84108240074104,132.67173767089844,924498
2015-08-20,132.21404786830928,132.21404786830928,129.36661967852055,130.12939453125,1502893
2015-08-21,128.14618849062347,130.8159007508448,127.78997622899159,130.15457153320312,633681
2015-08-24,128.0950670381375,128.14617397699308,115.12789467141796,115.61149597167969,1609755
2015-08-25,105.77170731571887,119.80676010059847,105.77170731571887,117.36588287353516,1005031
