Date,Open,High,Low,Close
2015-06-12,7.1576041262178975,8.585416793823242,7.1576041262178975,8.585416793823242
2015-06-15,9.447667121887207,9.447667121887207,9.447667121887207,9.447667121887207
2015-06-16,10.393360137939453,10.393360137939453,10.393360137939453,10.393360137939453
2015-06-17,11.431769371032713,11.431769371032713,11.431769371032713,11.431769371032715
2015-06-18,12.57216548919678,12.57216548919678,12.57216548919678,12.572165489196777
2015-06-19,13.833090782165527,13.833090782165527,13.833090782165527,13.833090782165527
2015-06-23,15.214543342590332,15.214543342590332,15.214543342590332,15.214543342590332
2015-06-24,16.73507308959961,16.73507308959961,16.73507308959961,16.73507308959961
2015-06-25,18.41321563720703,18.41321563720703,18.41321563720703,18.41321563720703
2015-06-26,20.25824546813965,20.25824546813965,20.25824546813965,20.25824546813965
2015-06-29,21.32446666721615,21.32446666721615,18.2370548248291,18.2370548248291
2015-06-30,16.410572054246284,19.006593932834374,16.410572054246284,17.31917953491211
2015-07-01,16.410570517099007,19.052948986998103,15.780107665193299,18.20924186706543
2015-07-02,17.05957287491321,18.070167300035536,16.392024993896484,16.392024993896484
2015-07-03,14.750969886779785,15.733749292944397,14.750969886779785,14.750969886779785
2015-07-06,16.225139035329104,16.225139035329104,13.276799201965332,13.276799201965332
2015-07-07,12.340377882038759,12.748323856395444,11.950974464416504,11.950974464416504
2015-07-08,10.75494956970215,10.75494956970215,10.75494956970215,10.754949569702148
2015-07-09,9.679453894003474,11.8304443359375,9.679453894003474,11.8304443359375
2015-07-10,12.516535279462916,13.017196655273438,12.303291028747262,13.017196655273438
2015-07-13,14.315208435058594,14.315208435058594,13.666203030494787,14.315208435058594
2015-07-14,14.648984496816277,15.743021965026855,14.370839048077992,15.743021965026855
2015-07-15,14.834412239835865,15.344344453220325,14.166863441467287,14.166863441467285
2015-07-16,12.75759516265204,14.593353313954056,12.748323442485892,13.59203052520752
2015-07-17,13.629116868640155,14.565539408462758,13.480772879004876,14.407923698425293
2015-07-20,14.36156532032705,14.556267018821732,13.666202237731747,13.92580509185791
2015-07-21,13.601302546422305,14.695340792645752,13.44368683690876,14.565539360046387
2015-07-22,14.29666622189182,14.741698206850343,13.768190518703587,14.21322250366211
2015-07-23,14.22249378138087,15.631763458251951,14.092692347711187,15.631763458251953
2015-07-24,16.50328490132807,16.920503503289716,14.927129471650646,15.409248352050781
2015-07-27,14.917856848973893,16.1509673699705,13.870176315307617,13.870176315307617
2015-07-28,12.93375341541094,14.454281037758138,12.516535734436374,13.286070823669434
2015-07-29,13.58275876551273,14.593353271484375,12.98011110366537,14.593353271484375
2015-07-30,14.834413371374595,16.048980471003922,14.61189738301196,15.61322021484375
2015-07-31,15.0198439710929,17.170833587646484,14.76951282561472,17.170833587646484
2015-08-03,16.994674136433893,18.886062622070312,16.57745556801415,18.886062622070312
2015-08-04,19.460893533214403,20.03572776162764,16.99467274267954,17.615863800048828
2015-08-05,16.781429552239246,19.368179321289062,16.512554975916622,19.368179321289062
2015-08-06,19.470167073336516,21.231753264386995,17.89400998384934,20.39731788635254
2015-08-07,19.497982045951858,22.140360422795702,19.09930691726319,20.415861129760742
2015-08-10,20.007913718820042,21.287381014384355,20.007913718820042,20.61056137084961
2015-08-11,20.37877310442544,22.66883659362793,20.19334401506635,22.66883659362793
2015-08-12,22.66883909525854,24.560225918484576,21.54698564197454,22.613208770751953
2015-08-13,21.93638667662651,22.87280914945491,21.213208452592767,21.74168586730957
2015-08-14,21.713872277073573,22.780095366488748,21.36155574353807,21.760229110717773
2015-08-17,21.23175294792283,21.45426892752204,19.729769643528183,20.119173049926758
2015-08-18,19.748308839673847,21.03704949149903,18.17215373968274,18.30195426940918
2015-08-19,17.736394256199326,19.22910762946915,16.837058605145984,18.86751937866211
2015-08-20,18.43175933218865,18.81189283261852,17.152291853132105,17.18937873840332
2015-08-21,16.6979846565478,17.41189113438635,15.761562218421835,15.928449630737305
2015-08-24,14.871500955703958,15.381433232058411,14.333752632141113,14.333752632141113
2015-08-25,12.90593903149648,15.325803152527003,12.896667311414395,12.98938274383545
2015-08-26,13.443687387660134,14.287394523620605,13.007926238553093,14.287394523620605
2015-08-27,14.834412213692353,15.715206146240233,14.296664841681995,15.715206146240234
2015-08-28,15.919180480253038,16.939046789114666,15.297989327724588,16.33639907836914
2015-08-31,15.854279068397922,16.660899275860377,14.90858482591107,15.270173072814941
2015-09-01,14.741697375170462,15.68739161615418,14.083420271407258,14.352293968200684
2015-09-02,13.443686803199734,14.927128459301741,13.184084822851853,13.573488235473633
2015-09-07,14.018520256544374,14.639711375096134,13.684746280507575,14.027791976928711
2015-09-08,13.90726027010992,15.427786827087402,13.72183031001508,15.427786827087402
2015-09-09,15.946993488803814,16.651626497373552,15.668847204831831,16.197322845458984
2015-09-10,15.585404830327503,16.123152236615784,15.196001414160136,15.251631736755371
2015-09-11,15.251630123613115,15.928449728003569,15.233086684709349,15.687390327453613
2015-09-14,15.854279064036728,15.984079610397322,14.120506286621094,14.120506286621094
2015-09-15,13.443686974694746,14.213222089406797,12.813224130178877,13.174813270568848
2015-09-16,13.360242219325285,14.491366386413574,13.360242219325285,14.491366386413574
2015-09-17,14.602625377758713,15.121829340482622,13.981434259206951,14.027791976928711
2015-09-18,14.241035996955864,14.40792342421938,13.629116609256185,14.120506286621094
2015-09-21,13.796004758548147,14.788055885423734,13.796004758548147,14.750969886779785
2015-09-22,14.778783465373124,15.511232567081203,14.565539204311236,15.186729431152344
2015-09-23,14.741697819953862,15.548319818871278,14.648983267620778,14.936400413513184
2015-09-24,15.066200988122015,15.288716975123217,14.75096956443701,15.01057243347168
2015-09-25,14.890040863174157,14.936399462689495,13.82381783191793,14.083419799804688
2015-09-28,14.213221893677296,14.46355303762304,14.046334464380132,14.417195320129395
2015-09-29,14.139049646033497,14.268851075850032,13.768189681128973,13.897990226745605
2015-09-30,13.92580528866359,14.166863822044798,13.749646143431285,13.907261848449707
2015-10-08,14.556266097884324,14.964212024815934,14.20394871888893,14.769511222839355
2015-10-09,14.686069632660795,15.288717332596514,14.463553640456832,14.825141906738281
2015-10-12,15.019843016553473,15.761562917054992,14.927127586890851,15.566862106323242
2015-10-13,15.372159359648178,15.529775057836838,15.23308710086988,15.492688179016113
2015-10-14,15.344345749636407,16.197324596229603,15.335075797395081,15.372160911560059
2015-10-15,15.186729063220845,16.911230087280273,15.112557071239783,16.911230087280273
2015-10-16,17.152292020837354,18.34831755652776,16.69798828222318,17.476795196533203
2015-10-19,17.84765435939549,18.32977323923411,17.152291202535928,17.54169464111328
2015-10-20,17.124475421122554,17.615866004178873,16.93904631369745,17.588050842285156
2015-10-21,17.52314957398158,17.52314957398158,15.82646369934082,15.82646369934082
2015-10-22,15.76156311118466,16.456926189619278,15.56686229805485,16.317853927612305
2015-10-23,16.336396419362558,17.152288272612605,16.06752186247355,17.013216018676758
2015-10-26,17.25427554929438,17.402619523746377,16.558912505900782,16.846328735351562
2015-10-27,16.595998611853215,17.79202396713973,16.3363975251738,17.532421112060547
2015-10-28,17.22646069129503,18.005267454947095,16.577454465451744,16.818513870239258
2015-10-29,16.892686433531196,17.05957385547779,16.317853945048224,16.62381362915039
2015-10-30,16.57745615385407,16.864874185989255,16.160239339089884,16.531099319458008
2015-11-02,16.132421512814304,18.079438298657315,15.76156159370125,17.217187881469727
2015-11-03,17.05957476209288,17.82910987320968,16.577455910492027,17.625137329101562
2015-11-04,17.634407396712003,18.357583837932573,17.32844772502645,18.2185115814209
