Date,Open,High,Low,Close
2015-01-05,21.364871041713332,22.089103255992782,21.09328266632919,21.274341583251953
2015-01-06,21.09328359146397,21.455401441191697,21.002755855737913,21.364871978759766
2015-01-07,21.45540306494998,21.817519215377008,21.45540306494998,21.72698974609375
2015-01-08,21.90804672241211,22.632278958398523,21.817517261237345,21.90804672241211
2015-01-09,21.99857423845458,22.360692079558127,21.99857423845458,22.08910369873047
2015-01-12,21.90804551630817,22.36069107055664,21.90804551630817,22.36069107055664
2015-01-13,22.54174980477232,25.12182998657227,22.451220342362415,25.121829986572266
2015-01-14,26.25344456467673,26.25344456467673,24.21653938293457,24.21653938293457
2015-01-15,24.4428616085568,25.12182998657227,24.216538815884977,25.121829986572266
2015-01-16,25.574475078259486,26.70608901977539,25.12182950165312,26.70608901977539
2015-01-19,26.479768106211786,26.706090910538382,25.800799693231994,26.027122497558594
2015-01-20,26.027121157259558,26.027121157259558,25.12182998657227,25.121829986572266
2015-01-21,25.12182998657227,25.57447557191591,25.12182998657227,25.121829986572266
2015-01-22,25.34815470377604,26.02712313334147,25.34815470377604,25.800800323486328
2015-01-23,25.800798364587735,26.027121157259558,25.12182998657227,25.121829986572266
2015-01-26,25.12182868610729,25.34815146706321,24.895505905151367,24.895505905151367
2015-01-27,25.1218318939209,26.02712313334147,24.66918627421061,25.800800323486328
2015-01-28,25.57447557191591,25.800798364587735,25.12182998657227,25.121829986572266
2015-01-29,24.895506586347306,25.348152160644528,24.895506586347306,25.34815216064453
2015-01-30,24.669183124195445,25.12182868610729,24.669183124195445,24.895505905151367
2015-02-02,24.669184401228623,25.12182998657227,24.4428616085568,25.121829986572266
2015-02-03,25.34815146706321,25.34815146706321,24.895505905151367,24.895505905151367
2015-02-04,25.34815277924409,25.34815277924409,24.895507193900446,25.121829986572266
2015-02-05,25.34815146706321,25.57447424801913,24.669183124195445,24.895505905151367
2015-02-06,24.66918562043388,24.89550842429107,23.763894405005114,23.990217208862305
2015-02-09,23.763891825309166,24.216537383886482,23.311246266731846,23.537569046020508
2015-02-10,23.31124879729073,24.216540012719495,23.31124879729073,23.990217208862305
2015-02-11,23.990217208862305,24.216540012719495,23.53757160114792,23.990217208862305
2015-02-12,24.21653938293457,25.348153372791327,23.990216584963218,24.21653938293457
2015-02-13,24.442860944555438,24.89550651760276,24.442860944555438,24.6691837310791
2015-02-16,24.895507141395854,24.895507141395854,24.442861557006836,24.442861557006836
2015-02-17,24.216540012719495,24.44286281657669,23.990217208862305,23.990217208862305
2015-02-18,23.763893127441406,24.216538710821244,23.53757033575149,23.763893127441406
2015-02-19,23.537569657112787,23.76389244227733,23.31124687194824,23.311246871948242
2015-02-20,23.311247544061573,23.763893127441406,23.311247544061573,23.763893127441406
2015-02-23,23.76389244227733,23.76389244227733,23.084924086783694,23.311246871948242
2015-02-24,23.311247489031622,23.537570280187268,23.084924697875973,23.084924697875977
2015-02-25,23.084925956726075,23.31124876022339,22.54175088299133,22.632280349731445
2015-02-26,22.63227798917338,22.63227798917338,21.817516326904297,21.817516326904297
2015-02-27,21.90804563793826,22.858600616455078,21.90804563793826,22.858600616455078
2015-03-02,22.85860152101675,22.85860152101675,21.63645812405687,22.08910369873047
2015-03-03,22.179632714454165,22.270162172915544,21.18381212479057,21.274341583251953
2015-03-05,21.09328266632919,21.636457690391676,21.09328266632919,21.274341583251953
2015-03-06,21.364873595666722,21.72698974609375,21.364873595666722,21.72698974609375
2015-03-09,21.636458639349684,21.636458639349684,21.27434251632783,21.364871978759766
2015-03-10,21.364871075397293,21.364871075397293,21.09328269958496,21.09328269958496
2015-03-11,21.09328239522728,21.817516326904297,21.002754664635212,21.817516326904297
2015-03-12,21.908045573501237,22.089102759649837,21.636457204219692,21.998573303222656
2015-03-13,22.08910495091914,22.179634416326966,21.545929885178108,21.636459350585938
2015-03-16,21.63645772450382,21.63645772450382,20.912225509082543,21.09328269958496
2015-03-17,21.364873943959566,21.45540341471865,21.002757787629278,21.183815002441406
2015-03-18,21.09328359146397,21.455401441191697,21.09328359146397,21.364871978759766
2015-03-19,21.455400500174715,21.636457690391676,21.274341583251953,21.274341583251953
2015-03-20,21.364871041713332,21.545928231930294,21.18381212479057,21.274341583251953
2015-03-23,21.72698711517633,22.179632680075834,21.45540046691894,21.455400466918945
