Date,Open,High,Low,Close
2014-12-30,1272.4853577188373,1287.0949309065904,1267.0694086435458,1274.5789794921875
2014-12-31,1274.3513908589998,1295.0140439649358,1274.3513908589998,1277.8558349609375
2015-01-01,1274.3970058571094,1294.3769716273055,1274.351448859513,1280.814208984375
2015-01-02,1280.7233601202183,1319.8641593278726,1280.7233601202183,1307.439208984375
2015-01-05,1306.2102329157053,1338.9792701177716,1298.9737816461002,1326.5543212890625
2015-01-06,1318.0434189480522,1319.8639209079254,1297.1076464095129,1302.4781494140625
2015-01-07,1302.614800509016,1319.8640133409651,1288.9154778557288,1300.43017578125
2015-01-08,1308.9410478077455,1383.4450761850023,1308.895490808074,1334.837646484375
2015-01-09,1330.7869639586065,1346.7619134779677,1293.0115474030101,1300.5211181640625
2015-01-12,1292.6018076622138,1336.2482929485802,1292.6018076622138,1322.139404296875
2015-01-13,1326.235932708274,1344.2133930178063,1318.0892293176598,1332.5621337890625
2015-01-14,1328.0563662798074,1397.235450472587,1322.6404166342538,1361.82666015625
2015-01-15,1366.286796538056,1390.863574357195,1323.5049981121476,1336.6580810546875
2015-01-16,1332.6075462064073,1333.5177972625593,1266.4323388700152,1306.1192626953125
2015-01-19,1306.2101755910069,1327.1459484402008,1284.3185947528484,1293.1025390625
2015-01-20,1297.107854099302,1310.7160639824178,1278.993834475268,1286.9130859375
2015-01-21,1291.646149061888,1307.985109813827,1274.3513803288536,1278.447509765625
2015-01-22,1267.0694290434624,1306.1192203080288,1248.1361632440885,1281.223876953125
2015-01-23,1285.2743752755687,1304.9357740908545,1270.8013625661845,1276.945556640625
2015-01-27,1281.5879560664619,1285.2745173645292,1257.9669851259061,1271.3931884765625
2015-01-28,1267.0694167017323,1298.9282023228247,1267.0694167017323,1296.2884521484375
2015-01-29,1298.108983857279,1298.1999867382087,1283.4539643595042,1294.1494140625
2015-01-30,1295.514841957794,1300.7487856368787,1276.1720066220462,1279.4034423828125
2015-02-02,1278.4474640403073,1306.847249340318,1275.398145569365,1283.0897216796875
2015-02-03,1287.0494752707768,1292.556538772669,1279.949583487144,1287.18603515625
2015-02-04,1283.726970299741,1293.4666111028737,1278.9025957772958,1285.183349609375
2015-02-05,1289.5071040878718,1312.581944763529,1283.5904725754149,1293.28466796875
