Date,Open,High,Low,Close
2017-07-20,16.297906115665075,17.648028178375373,16.20146843131523,17.35871696472168
2017-07-21,17.35871667929991,18.323089828149904,17.26227899653575,18.226652145385742
2017-07-24,18.515963774403186,18.708837285751674,17.840901886194324,18.033777236938477
2017-07-25,18.13021625553131,18.13021625553131,17.455156088216626,17.551593780517578
2017-07-26,17.648026254037635,18.226650457647775,17.551590419598973,18.130212783813477
2017-07-27,17.937340460661765,18.033778140867703,17.455153899027824,17.648027420043945
2017-07-31,17.648027420043945,17.744465100249887,17.358716218821883,17.648027420043945
2017-08-01,17.648029633422542,17.74446732572349,17.455156088216626,17.551593780517578
2017-08-02,17.551591579233765,17.937340460661765,17.455153899027824,17.648027420043945
2017-08-03,17.648029874130533,17.648029874130533,17.455156326293945,17.455156326293945
2017-08-04,17.455156326293945,17.744467567746835,17.358718632677643,17.455156326293945
2017-08-07,17.551591853695932,17.551591853695932,16.780092239379883,16.780092239379883
2017-08-08,16.780094775787298,17.26228141784668,16.780094775787298,17.26228141784668
2017-08-09,17.262280526809004,17.262280526809004,16.87653160095215,16.87653160095215
2017-08-10,16.876531132130978,17.069406509399414,16.78009344349676,17.069406509399414
2017-08-11,16.876529921093862,16.97296760280784,16.780092239379883,16.780092239379883
2017-08-15,16.876529468698298,17.069404826956003,16.780091789569447,16.97296714782715
2017-08-16,17.069403889823132,18.130212783813477,16.972966215988833,18.130212783813477
2017-08-17,18.226653148735576,18.323090836808486,17.648028859694023,17.840904235839844
2017-08-18,17.840901886194324,18.22665074828696,17.840901886194324,18.033777236938477
2017-08-21,18.03377906819962,18.80527687072754,18.03377906819962,18.80527687072754
2017-08-22,18.805277643391385,19.094588871377496,18.515966415405273,18.515966415405273
2017-08-23,18.612401962280273,18.612401962280273,18.226653051443627,18.612401962280273
2017-08-24,18.70884019285733,18.70884019285733,18.323091270824428,18.41952896118164
2017-08-25,18.419528726277925,18.805277643391385,18.32309103715058,18.515966415405273
2017-08-28,18.41952896118164,18.41952896118164,18.41952896118164,18.41952896118164
2017-08-29,18.515965866405118,19.76965026970098,18.419528180137156,19.48033905029297
2017-08-30,19.480338073505216,20.058960483307803,19.287462710640497,19.866086959838867
2017-08-31,19.76964927840651,20.541147051073818,19.673211596974152,19.866086959838867
2017-09-01,19.86608810098981,20.34827469645366,19.86608810098981,20.155399322509766
2017-09-04,20.25183669805393,21.312647559640688,20.25183669805393,21.023334503173828
2017-09-05,21.1197735008748,22.759208737860668,20.926899957309153,21.987709045410156
2017-09-06,22.18058155571702,22.373456913698938,21.601957321166992,21.601957321166992
2017-09-07,21.409084026340224,21.891270586938916,21.409084026340224,21.50551986694336
2017-09-08,21.69839811288445,22.27702243044057,21.69839811288445,21.891273498535156
2017-09-11,21.98770642754205,22.08414410754094,21.50551986694336,21.50551986694336
2017-09-12,21.698397810363694,21.987709045410153,21.409086575317236,21.987709045410156
2017-09-13,21.98770880918904,22.566333112461585,21.89127295814024,22.08414649963379
2017-09-14,22.084146736890965,22.180584428371777,21.794835501844506,21.987709045410156
2017-09-15,21.98770880918904,22.469895422016833,21.794835267695493,22.08414649963379
2017-09-18,22.084146736890965,22.373459811333397,21.987709045410153,21.987709045410156
2017-09-19,22.084147044789866,22.180584737615217,21.69839811288445,21.891273498535156
2017-09-20,21.891272055677515,22.084145589219894,21.505521309801004,21.698396682739258
2017-09-21,21.794835501844506,21.987709045410153,21.601960118882882,21.987709045410156
2017-09-22,21.987706197735097,22.27701923470798,21.601957321166992,21.601957321166992
2017-09-25,21.60195899627013,21.987707902750763,21.60195899627013,21.698396682739258
2017-09-26,21.794832906940027,21.794832906940027,21.50551986694336,21.50551986694336
2017-09-27,21.601959326842614,21.601959326842614,20.734023814130293,20.830461502075195
2017-09-28,20.926896537997393,21.31264540149594,20.83045886227384,21.119770050048828
2017-09-29,21.21621084758962,21.69839745776211,21.119773157675933,21.409086227416992
2017-10-02,21.60195658927093,21.698394264994484,21.023332374325275,21.119770050048828
